ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6927792,Source1,2,2020-10-10 20:02:00,2020-10-10 22:45:00,34.988440000000004,-85.47029599999998,35.00656,-85.518606,3.007,Incident on I-24 WB near MM 166 Drive with caution.,I-24,Guild,Marion,TN,37340,US,US/Eastern,KCHA,2020-10-10 19:53:00,69.0,69.0,93.0,29.09,1.0,NNE,14.0,0.31,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1610515,Source2,2,2020-01-23 17:42:00,2020-01-23 19:00:52,34.724663,-86.59605400000002,,,0.0,Lane blocked due to accident on US-231 Memorial Pkwy Southbound at AL-20 Clinton Ave.,AL-1 S,Huntsville,Madison,AL,35805,US,US/Central,KHUA,2020-01-23 17:58:00,45.0,39.0,96.0,29.22,8.0,S,12.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-564682,Source2,3,2022-07-16 06:50:30,2022-07-16 07:20:00,42.396065,-82.988129,,,0.0,Lane blocked due to crash on I-94 Westbound at Exit 220B Conner St.,Edsel Ford Fwy E,Detroit,Wayne,MI,48213,US,US/Eastern,KDET,2022-07-16 06:53:00,70.0,70.0,76.0,29.4,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1967979,Source2,3,2019-07-15 15:11:45,2019-07-15 16:29:12,32.991314,-83.844284,,,0.0,Left lane blocked due to accident on I-75 Southbound at Exit 181 Rumble Rd.,GA-401 N,Forsyth,Monroe,GA,31029,US,US/Eastern,KOPN,2019-07-15 15:15:00,91.0,91.0,36.0,29.3,10.0,NW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-455648,Source2,3,2017-06-14 21:40:28,2017-06-14 22:09:29,37.997124,-122.286018,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2017-06-14 21:53:00,73.0,,33.0,29.91,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7482173,Source1,3,2018-12-12 09:44:20,2018-12-12 10:12:10,38.114332,-102.796789,38.114439,-102.788605,0.445,At CR-14 - Accident., County Road 33,Mc Clave,Bent,CO,81057-9710,US,US/Mountain,KLAA,2018-12-12 09:53:00,43.0,,38.0,29.8,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7436244,Source1,2,2019-02-28 15:27:05,2019-02-28 15:56:46,34.06004,-118.2148,34.06752,-118.21633,0.524,Between Mission Rd and Main St - Accident.,I-5 N,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2019-02-28 15:47:00,66.0,,68.0,30.05,10.0,West,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1626549,Source2,2,2020-02-04 16:42:06,2020-02-04 19:26:51,27.839148,-82.728546,,,0.0,2 left lane blocked due to accident on CR-694 Park Blvd Eastbound at US-19A-ALT 66th St.,66th St N,Pinellas Park,Pinellas,FL,33781-4005,US,US/Eastern,KPIE,2020-02-04 16:53:00,75.0,75.0,60.0,30.05,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-473456,Source2,3,2017-06-12 19:03:00,2017-06-12 19:31:03,42.663979,-84.533852,,,0.4000000059604645,Entry ramp to I-96 Eastbound at Exit 104 from I-96 Bus Loop closed due to accident.,I-96 Bus Loop E,Lansing,Ingham,MI,48911,US,US/Eastern,KLAN,2017-06-12 18:53:00,91.9,,37.0,29.88,10.0,SSW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4906044,Source1,2,2022-02-01 14:04:30.000000,2022-02-01 16:13:42.000000,36.829587,-76.067195,36.833415,-76.066991,0.265,Stationary traffic on VA-414 from Viking Dr to Potters Rd due to accident., Lynnhaven Pkwy,Virginia Beach,Virginia Beach,VA,23452-7312,US,US/Eastern,KNTU,2022-02-01 13:56:00,48.0,42.0,58.0,30.4,10.0,NE,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2933977,Source2,3,2018-03-09 17:36:28,2018-03-09 18:06:06,42.438934,-83.432281,,,0.0,Right center lane blocked and right hand shoulder blocked due to accident on I-275 Northbound after 8 Mile Rd.,Mile Rd,Northville,Wayne,MI,48167,US,US/Eastern,KYIP,2018-03-09 17:53:00,33.1,24.9,61.0,29.97,10.0,West,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4638385,Source1,2,2022-04-12 06:09:01,2022-04-12 07:24:03,39.748862,-111.834453,39.761263,-111.836596,0.8640000000000001,Incident on I-15 NB near MP 225 Left shoulder closed., N Main St,Nephi,Juab,UT,84648,US,US/Mountain,KPVU,2022-04-12 05:56:00,27.0,19.0,78.0,25.21,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4643552,Source1,2,2023-01-29 23:03:30,2023-01-29 23:15:30,33.692999,-84.293589,33.686568,-84.30667,0.873,Slow traffic on I-285 W - GA-407 W from GA-155/Flat Shoals Rd/Exit 48 (I-285) to Bouldercrest Rd/Exit 51 (I-285) due to accident.,GA-407 W,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2023-01-29 22:52:00,50.0,50.0,93.0,29.1,4.0,E,9.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4585206,Source1,2,2022-04-18 18:10:00,2022-04-18 19:25:54,25.510028600571108,-80.41300177535814,25.521688600571107,-80.40132177535814,1.086,Incident on SR-821 NB near SW MM7 Drive with caution.,Florida's Tpke N,Homestead,Miami-Dade,FL,33033,US,US/Eastern,KHST,2022-04-18 18:20:00,81.0,81.0,70.0,29.85,10.0,E,5.0,0.0,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5857956,Source1,2,2021-10-09 11:03:53,2021-10-09 12:48:53,39.93082880954776,-86.02675795514094,39.94560880954776,-86.01593795514093,1.171,Incident on I-69 NB near E 96TH ST Right lane blocked. Expect delays.,I-69,Indianapolis,Hamilton,IN,46256,US,US/Eastern,KMQJ,2021-10-09 10:55:00,73.0,73.0,69.0,29.1,10.0,S,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2949335,Source2,3,2018-03-16 09:57:45,2018-03-16 10:27:19,38.636215,-77.289734,,,0.0,Left hand shoulder blocked and left lane blocked due to accident on I-95 Northbound at Exit 156 Opitz Blvd.,Opitz Blvd,Woodbridge,Prince William,VA,22191,US,US/Eastern,KDAA,2018-03-16 09:56:00,37.0,24.9,41.0,29.94,10.0,NW,27.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3697258,Source1,2,2023-03-31 21:19:00,2023-03-31 21:41:30,41.55679600000001,-72.890578,41.554973,-72.869606,1.092,Stationary traffic on I-691 E from I-84/Exit 1-2 (I-691) to CT-322/Exit 4 (I-691) due to accident.,Highland Ave,Cheshire,New Haven,CT,06410,US,US/Eastern,KMMK,2023-03-31 20:53:00,46.0,44.0,66.0,29.88,10.0,S,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5245049,Source1,2,2022-10-12 16:28:48,2022-10-12 17:15:04,33.910488,-117.88369099999998,33.870473,-117.880117,2.772,Slow traffic on Orange Fwy S - CA-57 S from Lambert Rd (CA-57) to Orangethorpe Ave (CA-57) due to accident.,CA-57 S,Fullerton,Orange,CA,92835,US,US/Pacific,KFUL,2022-10-12 16:53:00,76.0,76.0,62.0,29.91,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6625306,Source1,2,2020-12-18 20:49:31,2020-12-18 23:42:46,26.315662,-81.745716,26.335794,-81.750923,1.4280000000000002,Slow traffic on I-75 N from CR-846/Immokalee Rd/Exit 17 (I-75) to CR-865/Exit 18 (I-75) due to accident.,I-75 N,Naples,Collier,FL,34119,US,US/Eastern,KAPF,2020-12-18 20:53:00,56.0,56.0,75.0,30.25,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-589153,Source2,2,2022-06-19 17:43:42,2022-06-19 18:48:07,28.611309,-81.451752,,,0.0,Lane blocked due to crash on Clarcona Ocoee Rd at Pine Hills Rd.,Clarcona Ocoee Rd,Orlando,Orange,FL,32810-4054,US,US/Eastern,KORL,2022-06-19 17:53:00,83.0,83.0,60.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-606410,Source2,2,2022-05-31 07:23:01,2022-05-31 07:51:14,40.13372,-75.19915,,,0.9300000071525574,Crash on entry ramp to I-276 Westbound from Fort Washington Expy Southbound.,Commerce Dr,Fort Washington,Montgomery,PA,19034-2701,US,US/Eastern,KLOM,2022-05-31 07:15:00,74.0,74.0,78.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3408603,Source2,3,2017-08-29 11:16:04,2017-08-29 11:58:43,30.618069,-84.82238000000002,,,0.0,Entry ramp closed due to stalled vehicle on I-10 Westbound after Exit 166 County Hwy-270A Flat Creek Rd.,FL-8 W,Chattahoochee,Gadsden,FL,32324,US,US/Eastern,K2J9,2017-08-29 11:15:00,84.2,,62.0,29.97,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2212917,Source2,2,2019-03-11 08:42:11,2019-03-11 09:59:11,41.601013,-87.583221,,,0.0,Shoulder blocked due to accident on I-94 Bishop Ford Fwy Eastbound at US-6 159th St.,E 162nd St,South Holland,Cook,IL,60473,US,US/Central,KIGQ,2019-03-11 08:35:00,30.0,,66.0,30.35,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6016408,Source1,2,2021-08-18 09:38:00,2021-08-18 10:51:00,34.014335,-118.281218,33.996492,-118.280699,1.233,Slow traffic on I-110 S - Harbor Fwy S from 37th St (I-110) to 51st St (I-110) due to accident.,Harbor Fwy S,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2021-08-18 09:45:00,73.0,,73.0,29.71,10.0,,,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2784713,Source2,3,2018-06-27 04:08:12,2018-06-27 04:38:03,43.005554,-78.947479,,,0.0,Accident on I-190 Westbound at Exits 18 18A 18B NY-324 South Pkwy.,Grand Island Blvd,Grand Island,Erie,NY,14072-2223,US,US/Eastern,KIAG,2018-06-27 03:53:00,73.0,,61.0,29.89,10.0,South,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4152516,Source1,2,2023-01-18 07:21:00.000000000,2023-01-18 20:39:26.000000000,29.784996000000003,-95.603751,29.785056,-95.616871,0.787,Incident on I-10 WB near DAIRY ASHFORD RD Drive with caution.,I-10 W,Houston,Harris,TX,77079,US,US/Central,KSGR,2023-01-18 06:53:00,71.0,71.0,90.0,29.65,9.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7171073,Source1,1,2020-04-11 13:35:15,2020-04-11 13:50:15,41.73538,-88.0628,41.73538,-88.0628,0.0,At 83rd St - Accident., 83rd St,Woodridge,DuPage,IL,60517-3631,US,US/Central,KLOT,2020-04-11 13:35:00,61.0,61.0,36.0,29.09,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7661664,Source1,2,2017-11-20 14:04:59,2017-11-20 20:04:59,40.68701,-73.72638,40.68551,-73.72632,0.104,Ramp to Merrick Blvd/Exit 24 - Accident., Cross Island Pkwy S,Cambria Heights,Queens,NY,11411,US,US/Eastern,KJFK,2017-11-20 13:51:00,46.9,,37.0,30.04,10.0,West,19.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3595651,Source1,2,2017-04-27 06:28:37,2017-04-27 12:28:37,45.28882,-93.75682,45.28967,-93.76185,0.251,At CR-75/Exit 195 - Accident.,I-94 W,Monticello,Wright,MN,55362,US,US/Central,KMGG,2017-04-27 06:33:00,32.0,23.6,95.0,29.56,5.0,NNW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2595654,Source2,3,2018-09-20 16:02:13,2018-09-20 16:45:39,38.223011,-85.75102199999998,,,0.0,Left lane blocked due to accident on I-65 Southbound around Exit 134 KY-61 Arthur St.,Dr Martin Luther King Jr Expy N,Louisville,Jefferson,KY,40217,US,US/Eastern,KSDF,2018-09-20 15:56:00,93.9,,41.0,29.99,10.0,WSW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5537819,Source1,2,2021-09-14 09:26:21,2021-09-14 10:53:57,40.578823,-74.57299599999997,40.580513,-74.580437,0.408,Crash on I-287 northbound North of Exit 14 - US 22 (Bridgewater Twp) 1 Right lane and shoulder of 3 lanes closed,I-287 N,Bridgewater,Somerset,NJ,08807,US,US/Eastern,KSMQ,2021-09-14 09:53:00,71.0,71.0,90.0,29.98,5.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3182127,Source2,3,2017-11-13 18:28:51,2017-11-13 18:58:38,33.745556,-84.349213,,,0.0,Accident on I-20 Eastbound at Exits 60 60A 60B US-23 Moreland Ave.,GA-402 W,Atlanta,Fulton,GA,30316,US,US/Eastern,KATL,2017-11-13 18:52:00,54.0,,75.0,30.26,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6232620,Source1,2,2021-12-06 15:46:04,2021-12-06 19:32:54,26.456075906627397,-80.17469286880409,26.416835906627394,-80.17162286880409,2.718,Stationary traffic on FL-91 S - Florida's Tpke S from FL-806/Exit 81 (Florida's Tpke) to FL-808/Glades Rd/Exit 75 (Florida's Tpke) due to accident.,Florida's Tpke S,Delray Beach,Palm Beach,FL,33446,US,US/Eastern,KBCT,2021-12-06 15:50:00,75.0,75.0,89.0,30.03,2.0,S,10.0,0.28,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4267102,Source1,2,2022-02-16 13:20:53,2022-02-16 14:35:53,32.926232,-96.824846,32.925055,-96.839523,0.855,Incident on LBJ FWY WB near WELCH RD Drive with caution.,I-635 W,Dallas,Dallas,TX,75244,US,US/Central,KADS,2022-02-16 13:05:00,64.0,64.0,83.0,29.21,2.0,S,15.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2874888,Source2,3,2018-04-09 11:08:32,2018-04-09 11:38:19,33.89341,-118.046623,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 119 Carmenita Rd.,Santa Ana Fwy S,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2018-04-09 10:53:00,80.1,,35.0,29.94,10.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3275091,Source2,2,2017-10-30 19:06:02,2017-10-30 19:35:49,37.615402,-77.505302,,,0.0,Accident on Fernwood St at Hunt Club Ln.,Hunt Club Ln,Henrico,Henrico,VA,23228-4066,US,US/Eastern,KOFP,2017-10-30 18:54:00,46.9,,80.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3173765,Source3,2,2017-11-08 15:51:40,2017-11-08 16:51:10,27.41836,-82.575462,,,0.0,Accident on US-41 14th St at 69th Ave.,14th St W,Bradenton,Manatee,FL,34207-5809,US,US/Eastern,KSRQ,2017-11-08 15:53:00,81.0,,60.0,29.95,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1053590,Source2,3,2021-05-08 14:43:58,2021-05-08 16:07:30,34.167427,-118.158134,,,0.0,#4 lane blocked due to accident on I-210 Eastbound at Exit 23 Howard St.,Foothill Fwy E,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6365816,Source1,2,2021-01-07 23:19:00.000000000,2021-01-08 01:54:07.000000000,34.134564000000005,-117.651447,34.134729,-117.631529,1.139,I210 E WO CAMPUS AVE. [FSP] has closed their incident [210107INFSP00238],N Euclid Ave,Upland,San Bernardino,CA,91784,US,US/Pacific,KONT,2021-01-07 22:53:00,53.0,53.0,45.0,29.06,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4764136,Source1,2,2022-03-20 18:42:50,2022-03-20 20:01:26,34.208325147465665,-81.38024926146802,34.178835147465655,-81.32551926146802,3.733,Incident on I-26 EB near MM 88 Road closed. Take alternate route.,I-26,Little Mountain,Newberry,SC,29075,US,US/Eastern,KEOE,2022-03-20 18:15:00,68.0,68.0,18.0,29.54,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4678767,Source1,2,2022-12-22 19:26:00,2022-12-22 21:04:00,40.517578,-86.896424,40.496541,-86.867941,2.086,Incident on I-65 SB near COUNTY ROAD 600 N Road closed. Take alternate route.,I-65 S,West Lafayette,Tippecanoe,IN,47906,US,US/Eastern,KLAF,2022-12-22 19:42:00,4.0,-17.0,76.0,29.19,1.0,WNW,21.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3782925,Source1,2,2022-06-26 11:50:00,2022-06-26 13:52:17,41.443821,-77.10495,41.453374,-77.12185699999998,1.097,Crash on US 15 northbound between 1 miles NORTH of Exit: SR 4011 SOUTH - STEAM VALLEY RD and Exit: PA 184 STEAM VALLEY. There is a traffic disruption.,State Route 15,Trout Run,Lycoming,PA,17771,US,US/Eastern,KIPT,2022-06-26 11:54:00,85.0,85.0,55.0,29.46,10.0,ESE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6276531,Source1,2,2021-10-26 16:12:55.000000000,2021-10-26 18:44:38.000000000,41.327703,-73.085988,41.33935,-73.092272,0.868,Incident on CT-8 NB near EXIT 12 Left lane blocked.,CT-8 N,Derby,New Haven,CT,06418,US,US/Eastern,KHVN,2021-10-26 16:14:00,63.0,63.0,90.0,29.4,1.0,ENE,13.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1241991,Source2,2,2020-12-03 04:05:03,2020-12-03 05:37:40,30.48407700000001,-97.804962,,,0.0,Accident on TX-183A Frontage Rd Northbound at Avery Ranch Blvd.,TX-183A S,Cedar Park,Williamson,TX,78613,US,US/Central,KRYW,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-295249,Source2,2,2016-08-17 09:21:01,2016-08-17 10:06:01,30.191277000000003,-97.73114,,,0.0,Accident on Stassney Ln Eastbound between Meadow Crst and Teri Rd.,Teri Rd,Austin,Travis,TX,78744-4039,US,US/Central,KAUS,2016-08-17 08:53:00,78.1,,96.0,30.05,8.0,South,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6198332,Source1,2,2021-12-17 17:12:08.000000000,2021-12-17 19:19:24.000000000,28.568399,-81.284728,28.567612,-81.286174,0.103,Stationary traffic on FL-551 - FL-50 from Regan Ave to Marietta St due to accident., E Colonial Dr,Orlando,Orange,FL,32807-8407,US,US/Eastern,KORL,2021-12-17 16:53:00,79.0,79.0,58.0,30.03,10.0,E,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5384310,Source1,2,2022-12-09 14:36:38.000000000,2022-12-09 15:54:40.000000000,36.943428,-76.26641500000002,36.95290900000001,-76.264721,0.662,Incident on I-64 WB near MM 275 Right lane blocked. Expect delays.,I-64 W,Norfolk,Norfolk,VA,23503,US,US/Eastern,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6899680,Source1,2,2020-12-23 11:50:00,2020-12-24 01:56:59,25.892058,-80.163016,25.889428,-80.163138,0.182,Stationary traffic on FL-922 - US-1 S - FL-5 from Keystone Blvd / NE 126th St to NE 18th Ave due to accident., Biscayne Blvd,North Miami,Miami-Dade,FL,33181-2523,US,US/Eastern,KOPF,2020-12-23 11:53:00,77.0,77.0,48.0,30.16,10.0,E,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-626930,Source2,2,2022-05-11 01:31:10,2022-05-11 02:16:20,33.775265000000005,-118.121307,,,0.0,Lane blocked due to crash on CA-22 7th St Northbound at Bellflower Blvd.,N Bellflower Blvd,Long Beach,Los Angeles,CA,90814,US,US/Pacific,KLGB,2022-05-11 01:53:00,53.0,53.0,71.0,29.97,10.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-1912053,Source2,2,2019-09-13 18:11:01,2019-09-13 18:56:41,36.961349,-121.536819,,,0.0,Restrictions due to accident on CA-25 Northbound at CR-G7 Bloomfield Ave.,State Highway 25,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1316091,Source2,3,2020-09-28 07:54:25,2020-09-28 08:55:56,42.598618,-83.163483,,,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-75 Southbound at Exit 72 Crooks Rd.,Chrysler Expy S,Troy,Oakland,MI,48098,US,US/Eastern,KVLL,2020-09-28 07:55:00,63.0,63.0,86.0,28.93,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4521626,Source1,2,2022-08-23 18:02:34.000000000,2022-08-23 19:38:04.000000000,34.055571,-118.1981,34.053044,-118.228279,1.736,Stationary traffic on US-101 N - Santa Ana Fwy N from Soto St (I-10) to US-101/Santa Ana Fwy/Mission Rd (I-10) due to accident.,I-10 W,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2022-08-23 17:47:00,75.0,75.0,69.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4323390,Source1,2,2022-06-01 17:25:27,2022-06-01 17:47:03,32.998657,-80.09324000000002,32.998296999999994,-80.094623,0.084,Accident from College Park Road exit [203] to I-26 E.,I-26,Ladson,Berkeley,SC,29456,US,US/Eastern,KCHS,2022-06-01 16:56:00,86.0,86.0,57.0,29.88,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
