ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration_sec,Year,Month,Hour,DayOfWeek
A-4611201,Source1,2,2022-08-09 17:13:24,2022-08-09 18:30:36,35.170227000000004,-85.25689399999997,0.079,Incident on DAYTON BLVD near DOWLEN RD Expect delays., Dayton Blvd,Hixson,Hamilton,TN,37343-2708,US,US/Eastern,KCHA,2022-08-09 17:20:00,84.0,72.0,29.35,10.0,E,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4632.0,2022,8,17,Tuesday
A-6555984,Source1,2,2021-02-18 12:52:30,2021-02-18 17:59:44,33.163631,-117.21195,5.876,Slow traffic on CA-78 E from Sycamore Ave (CA-78) to Nordahl Rd (CA-78) due to accident.,CA-78 E,Vista,San Diego,CA,92081,US,US/Pacific,KCRQ,2021-02-18 12:53:00,68.0,12.0,29.91,10.0,VAR,5.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18434.0,2021,2,12,Thursday
A-3344589,Source2,2,2017-07-27 12:26:51,2017-07-27 13:11:28,39.770542,-86.393372,0.0,Accident on Jubilee Ln at Raintree Dr.,Raintree Dr,Avon,Hendricks,IN,46123-7587,US,US/Eastern,KIND,2017-07-27 12:11:00,78.1,81.0,29.94,10.0,West,11.5,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2677.0,2017,7,12,Thursday
A-7480889,Source1,2,2018-12-11 15:54:07,2018-12-11 16:23:29,35.89384000000001,-84.73084,1.81,Between TN-299/Westel Rd/Exit 338 and TN-299/Airport Rd/Exit 340 - Accident. Left lane blocked.,I-40 E,Rockwood,Cumberland,TN,37854,US,US/Central,KCSV,2018-12-11 15:53:00,39.0,38.0,30.26,10.0,West,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1762.0,2018,12,15,Tuesday
A-699490,Source2,2,2022-02-23 18:46:44,2022-02-23 19:16:35,36.256168,-86.714394,0.0,Crash on Neelys Bend Rd at US-31E Gallatin Pike.,Gallatin Pike S,Madison,Davidson,TN,37115-4013,US,US/Central,KBNA,2022-02-23 18:53:00,34.0,79.0,29.73,4.0,N,3.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1791.0,2022,2,18,Wednesday
A-1180869,Source2,2,2021-01-25 08:31:56,2021-01-25 09:26:16,40.684414,-73.64340200000002,0.0,Right hand shoulder blocked due to accident on Southern Pkwy Eastbound at Exit 18 Eagle Ave.,Southern State Pkwy W,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2021-01-25 08:51:00,28.0,45.0,30.15,10.0,NNW,13.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3260.0,2021,1,8,Monday
A-2366390,Source2,2,2019-01-29 06:39:07,2019-01-29 07:08:42,28.571791,-81.55703000000003,0.0,Very slow traffic and left lane blocked due to accident on FL-429-TOLL Southbound at Exit 24 FL-438 Franklin St.,Daniel Webster Western Beltway S,Ocoee,Orange,FL,34761,US,US/Eastern,KORL,2019-01-29 06:53:00,44.1,85.0,30.06,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,1775.0,2019,1,6,Tuesday
A-472707,Source2,2,2017-07-06 17:58:53,2017-07-06 18:43:37,42.430073,-88.198738,0.0,Accident on County Hwy-18 Grass Lake Rd at County Hwy-10 State Park Rd.,State Park Rd,Fox Lake,Lake,IL,60020-1058,US,US/Central,KUGN,2017-07-06 17:55:00,87.1,57.0,29.86,10.0,Variable,6.9,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2684.0,2017,7,17,Thursday
A-3938100,Source1,2,2022-06-23 07:48:30,2022-06-23 08:09:00,37.85413384,-122.22027183,0.899,Slow traffic on Grove Shafter Fwy E - Caldecott Tunl E - CA-24 E from CA-24 (Oakland) (West) (Caldecott Tunnel) to CA-24 (Oakland) (East) (Caldecott Tunnel) due to accident.,CA-24,Oakland,Alameda,CA,94611,US,US/Pacific,KOAK,2022-06-23 07:53:00,61.0,78.0,29.92,10.0,WNW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1230.0,2022,6,7,Thursday
A-3458280,Source1,2,2017-01-11 07:19:55,2017-01-11 13:19:55,35.223202,-80.628505,0.068,At Blair Rd - Accident., Albemarle Rd,Charlotte,Mecklenburg,NC,28227-6925,US,US/Eastern,KEQY,2017-01-11 06:53:00,45.0,90.0,30.4,10.0,Calm,7.685489595665097,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,21600.0,2017,1,7,Wednesday
A-2436842,Source2,2,2018-11-06 18:02:15,2018-11-06 18:32:00,42.392921,-87.928848,0.0,Accident on County Hwy-A16 Stearns School Rd both ways at Fuller Rd.,W Stearns School Rd,Gurnee,Lake,IL,60031-1025,US,US/Central,KUGN,2018-11-06 17:55:00,43.0,71.0,29.84,10.0,West,10.4,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1785.0,2018,11,18,Tuesday
A-5425649,Source1,2,2022-12-16 14:24:41,2022-12-16 15:42:43,38.913684,-76.990746,0.097,Incident on NEW YORK AVE near NEW YORK AVE Drive with caution., New York Ave NE,Washington,District of Columbia,DC,20002,US,US/Eastern,KDCA,2022-12-16 14:52:00,50.0,50.0,29.73,10.0,W,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4682.0,2022,12,14,Friday
A-1452750,Source2,2,2020-05-29 10:04:53,2020-05-29 11:28:49,29.94026,-95.303452,0.0,Accident on Lee Rd at Beltway 8.,Lee Rd,Humble,Harris,TX,77396,US,US/Central,KIAH,2020-05-29 09:53:00,81.0,62.0,29.92,10.0,N,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,5036.0,2020,5,10,Friday
A-5366692,Source1,2,2022-12-01 19:21:07,2022-12-01 20:58:07,25.895641,-80.235315,0.011,Incident on NW 133RD ST near NW 22ND AVE Drive with caution., NW 22nd Ave,Miami,Miami-Dade,FL,33167-1318,US,US/Eastern,KOPF,2022-12-01 18:53:00,76.0,74.0,30.19,10.0,NE,7.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5820.0,2022,12,19,Thursday
A-7327696,Source1,2,2019-10-04 05:40:00,2019-10-04 06:45:00,41.151209,-111.935078,0.013,At I-84 - Accident., E 6200 S,Ogden,Weber,UT,84405,US,US/Mountain,KOGD,2019-10-04 05:53:00,44.0,60.0,25.36,10.0,S,8.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,3900.0,2019,10,5,Friday
A-369841,Source2,3,2017-03-28 08:48:18,2017-03-28 09:18:05,42.807743,-84.602707,0.01,Slow traffic and right hand shoulder blocked due to accident on I-69 Southbound after Exit 84 Airport Rd.,I-69 W,Lansing,Clinton,MI,48906,US,US/Eastern,KLAN,2017-03-28 08:53:00,39.9,93.0,30.06,2.0,NNE,8.1,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1787.0,2017,3,8,Tuesday
A-2029323,Source2,2,2019-06-02 01:50:35,2019-06-02 05:31:52,33.875511,-118.192833,0.0,Heavy traffic and HOV & #1 lane blocked due to accident on CA-91 Eastbound after Exit 12B I-710 Exits 8A 8B.,Artesia Fwy E,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2019-06-02 01:53:00,61.0,78.0,29.82,10.0,N,3.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,13277.0,2019,6,1,Sunday
A-1667136,Source2,2,2020-02-25 07:55:54,2020-02-25 09:28:38,43.031933,-87.957573,0.0,Right hand shoulder blocked due to accident on I-94 Westbound at Exit 309A 35th St.,N 35th St,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,2020-02-25 07:15:00,32.0,80.0,29.21,10.0,N,13.0,Cloudy,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,5564.0,2020,2,7,Tuesday
A-5688134,Source1,2,2021-04-28 13:29:07,2021-04-28 16:20:15,36.187584,-86.776057,2.153,Stationary traffic on I-24 E from I-65/Exit 86 (I-24) to I-40/Exit 83 (I-24) due to accident.,I-24 E,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2021-04-28 13:53:00,73.0,81.0,29.38,10.0,S,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10268.0,2021,4,13,Wednesday
A-2918340,Source2,2,2018-02-28 07:42:07,2018-02-28 08:41:28,32.960728,-96.727196,0.0,Accident on Central Expy Northbound at US-75.,E Arapaho Rd,Richardson,Dallas,TX,75081,US,US/Central,KADS,2018-02-28 07:52:00,66.2,94.0,29.88,5.0,South,9.2,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,3561.0,2018,2,7,Wednesday
A-5945161,Source1,2,2021-07-30 15:09:15,2021-07-30 17:16:20,25.93785,-80.27734699999998,0.142,Slow traffic on FL-847 - FL-860 from NW 181st St to NW 48th Pl due to accident., NW 181st St,Opa Locka,Miami-Dade,FL,33055,US,US/Eastern,KOPF,2021-07-30 14:53:00,85.0,69.0,30.05,4.0,N,8.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7625.0,2021,7,15,Friday
A-2607745,Source2,2,2018-09-26 08:47:25,2018-09-26 09:17:18,40.419247,-79.926819,0.0,Accident on Browns Hill Rd at Beechwood Blvd.,Browns Hill Rd,Pittsburgh,Allegheny,PA,15217-2965,US,US/Eastern,KAGC,2018-09-26 08:53:00,69.1,96.0,29.95,10.0,South,10.4,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1793.0,2018,9,8,Wednesday
A-3805248,Source1,2,2023-01-03 08:08:00,2023-01-03 09:27:04,33.916413,-118.265241,0.006,Incident on AVALON BLVD near E EL SEGUNDO BLVD Drive with caution., E El Segundo Blvd,Los Angeles,Los Angeles,CA,90061-2742,US,US/Pacific,KHHR,2023-01-03 08:12:00,54.0,80.0,29.98,5.0,E,8.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4744.0,2023,1,8,Tuesday
A-6044264,Source1,2,2021-08-22 15:14:31,2021-08-22 17:20:32,37.073415,-77.573581,0.916,Incident on I-85 SB near MM 57 Drive with caution.,I-85 S,Dinwiddie,Dinwiddie,VA,23841,US,US/Eastern,KPTB,2021-08-22 15:15:00,88.0,56.0,29.59,10.0,SSE,3.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7561.0,2021,8,15,Sunday
A-5161341,Source1,2,2022-11-18 12:15:00,2022-11-18 12:49:00,26.169803,-81.018964,1.5119999999999998,Stationary traffic on FL-84 W - I-75 N - Alligator Aly W - Everglades Pkwy W from Exit 49 (I-75) to FL-29/Exit 80 (I-75) due to accident.,I-75,Immokalee,Collier,FL,34142,US,US/Eastern,KIMM,2022-11-18 11:53:00,68.0,50.0,30.15,10.0,NE,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2040.0,2022,11,12,Friday
A-4545961,Source1,2,2022-07-04 10:54:00,2022-07-04 12:22:30,43.84884953,-84.02083039,7.947,Slow traffic on I-75 S - US-23 S from Pinconning Rd/Exit 181 (I-75) to Linwood Rd/Exit 173 (I-75) due to accident.,I-75 S,Pinconning,Bay,MI,48650,US,US/Eastern,KIKW,2022-07-04 10:55:00,81.0,45.0,29.43,10.0,SW,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5310.0,2022,7,10,Monday
A-1160546,Source2,2,2021-02-09 17:34:33,2021-02-09 18:34:07,35.22322800000001,-80.87217700000002,0.0,Accident on US-74 Wilkinson Blvd at Suttle Ave.,Wilkinson Blvd,Charlotte,Mecklenburg,NC,28208-5640,US,US/Eastern,KCLT,2021-02-09 17:52:00,63.0,56.0,29.29,10.0,NW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3574.0,2021,2,17,Tuesday
A-7117072,Source1,4,2020-03-15 16:22:17,2020-03-15 21:21:28,39.32238,-120.60642,21.885,Closed between I-80 and CA-49/Uren St - Road closed due to accident.,State Highway 20,Soda Springs,Nevada,CA,95728,US,US/Pacific,KBLU,2020-03-15 15:02:00,29.0,89.0,24.59,0.25,S,12.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17951.0,2020,3,16,Sunday
A-6576423,Source1,2,2020-12-02 00:51:50,2020-12-02 02:51:25,33.45978,-81.850554,0.118,Incident on STORM BRANCH RD near PINE LOG RD Drive with caution., Storm Branch Rd,Beech Island,Aiken,SC,29842-8004,US,US/Eastern,KAGS,2020-12-02 00:53:00,35.0,64.0,30.04,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,7175.0,2020,12,0,Wednesday
A-3135089,Source2,3,2017-12-18 20:00:19,2017-12-18 20:30:03,39.396774,-76.5485,0.0,Two lanes blocked and right hand shoulder blocked due to accident on I-695 anticlockwise at Exits 30A 30B MD-41 Perring Pkwy.,I-695 E,Parkville,Baltimore County,MD,21234,US,US/Eastern,KMTN,2017-12-18 19:50:00,44.6,81.0,30.02,10.0,Calm,7.685489595665097,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1784.0,2017,12,20,Monday
A-6964998,Source1,2,2020-12-28 20:56:00,2020-12-28 22:51:49,27.269313,-82.483886,0.06,Incident on CLARK RD near DEREK AVE Drive with caution., Derek Ave,Sarasota,Sarasota,FL,34233,US,US/Eastern,KSRQ,2020-12-28 20:53:00,67.0,70.0,30.21,10.0,ENE,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,6949.0,2020,12,20,Monday
A-143123,Source2,3,2016-07-06 14:37:29,2016-07-06 15:37:29,28.605989,-81.386375,0.0,Long queues due to accident on I-4 Eastbound at Exit 88 / FL-423 Lee Rd.,Lee Rd,Winter Park,Orange,FL,32789,US,US/Eastern,KORL,2016-07-06 14:53:00,91.0,57.0,30.13,10.0,South,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3600.0,2016,7,14,Wednesday
A-2997474,Source2,2,2018-02-06 23:27:25,2018-02-06 23:56:31,37.399532,-122.035713,0.9700000286102296,Entry ramp to CA-237 Eastbound at Exits 396B 396C from US-101 Southbound shoulder blocked due to accident.,N Mary Ave,Sunnyvale,Santa Clara,CA,94085-2909,US,US/Pacific,KNUQ,2018-02-06 23:56:00,55.9,45.0,30.15,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1746.0,2018,2,23,Tuesday
A-3754882,Source1,2,2022-07-21 11:30:22,2022-07-21 13:09:24,36.94342732,-76.26641393,1.195,Incident on I-64 WB near MM 275 Left lane blocked.,Hampton Roads Bltwy,Norfolk,Norfolk (City),VA,23503,US,US/Eastern,KCQT,,61.66328580940999,64.83104146672403,29.53898560765659,9.09037644796337,CALM,7.685489595665097,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5942.0,2022,7,11,Thursday
A-4961357,Source1,2,2022-10-17 15:49:00,2022-10-17 17:15:07,43.01996112,-85.66920876,0.8009999999999999,Incident on US-131 SB near I-96 Road closed. Take alternate route.,US-131 S,Grand Rapids,Kent,MI,49544,US,US/Eastern,KGRR,2022-10-17 15:53:00,43.0,82.0,28.71,10.0,NW,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5167.0,2022,10,15,Monday
A-4109729,Source1,2,2022-02-09 16:41:00,2022-02-09 19:29:21,29.968143,-90.069416,0.172,Slow traffic on LA-39 from Orleans Ave/Basin St (N Claiborne Ave) to St Bernard Ave (N Claiborne Ave) due to accident.,N Claiborne Ave,New Orleans,Orleans,LA,70116,US,US/Pacific,KAUD,2022-02-09 16:55:00,50.0,66.0,30.12,10.0,SSW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10101.0,2022,2,16,Wednesday
A-2866505,Source2,2,2018-04-05 07:19:23,2018-04-05 07:49:15,39.783802,-86.166122,0.0,Accident on 11th St at I-65.,I-65 S,Indianapolis,Marion,IN,46202,US,US/Eastern,KEYE,2018-04-05 06:53:00,27.0,81.0,30.27,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,1792.0,2018,4,7,Thursday
A-6944823,Source1,2,2020-10-31 05:16:00,2020-10-31 06:33:35,34.117494,-117.848078,0.184,Incident on I-210 EB near SUNFLOWER AVE Drive with caution.,Foothill Fwy E,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2020-10-31 06:47:00,54.0,51.0,28.9,10.0,VAR,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4655.0,2020,10,5,Saturday
A-7069086,Source1,2,2020-06-05 19:35:00,2020-06-05 20:26:07,34.147618,-118.228854,0.0,At CA-134/Ventura Fwy - Accident.,CA-134 E,Glendale,Los Angeles,CA,91206,US,US/Pacific,KCQT,2020-06-05 19:52:00,67.0,63.0,29.62,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3067.0,2020,6,19,Friday
A-1286052,Source2,2,2020-11-02 05:49:08,2020-11-02 06:34:24,38.692955,-121.351646,0.0,Accident on CR-E14 Elkhorn Blvd at Don Julio Blvd.,Don Julio Blvd,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2020-11-02 06:47:00,45.0,76.0,30.0,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,2716.0,2020,11,5,Monday
A-7005186,Source1,2,2020-05-01 08:52:33,2020-05-01 09:22:33,42.47567,-83.13786,0.0,At M-1/Woodward Ave/Exit 16 - Accident. Right lane blocked.,Walter P Reuther Fwy,Royal Oak,Oakland,MI,48067,US,US/Eastern,KVLL,2020-05-01 08:55:00,47.0,77.0,29.16,10.0,NNW,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1800.0,2020,5,8,Friday
A-6850448,Source1,2,2020-11-21 15:41:00,2020-11-21 18:16:08,27.45332100000001,-80.39720799999998,0.8059999999999999,Incident on I-95 SB near MM 131 Left lane blocked.,I-95 S,Fort Pierce,St. Lucie,FL,34947,US,US/Eastern,KFPR,2020-11-21 15:53:00,78.0,71.0,30.09,10.0,ENE,12.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9308.0,2020,11,15,Saturday
A-3847349,Source1,2,2022-08-22 00:36:00,2022-08-22 01:54:01,40.847658,-124.06244,0.079,Incident on GOLF COURSE RD near HOUSE 1899 Expect delays., Golf Course Rd,Bayside,Humboldt,CA,95524-9322,US,US/Pacific,KEKA,2022-08-22 00:53:00,53.0,100.0,29.87,0.25,CALM,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4681.0,2022,8,0,Monday
A-2289275,Source2,3,2019-02-15 04:12:24,2019-02-15 04:42:03,36.971012,-121.382401,0.0,Accident on CA-152 Pacheco Pass Hwy Eastbound at CA-156.,Pacheco Pass Hwy,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,2019-02-15 04:15:00,48.2,87.0,29.94,10.0,SSE,9.2,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1779.0,2019,2,4,Friday
A-4294162,Source1,2,2022-06-14 22:25:30,2022-06-15 03:25:00,33.97283,-84.530452,0.617,Stationary traffic on I-75 N - GA-401 N from GA-120 Alt/N Marietta Pkwy NE (I-75 Toll) to Canton Rd Conn NE (I-75 Toll) due to accident., Allgood Rd,Marietta,Cobb,GA,30062-2303,US,US/Eastern,KMGE,2022-06-14 21:56:00,85.0,73.0,28.9,10.0,WNW,3.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,17970.0,2022,6,22,Tuesday
A-4178663,Source1,2,2022-03-01 14:52:00,2022-03-01 15:13:00,42.368337,-83.058512,1.293,Slow traffic on I-94 W - Edsel Ford Fwy W from I-75/Chrysler Fwy/Exit 216 (I-94) to MI-10/John C Lodge Fwy/Exit 215 (I-94) due to accident.,Edsel Ford Fwy W,Detroit,Wayne,MI,48202,US,US/Eastern,KDET,2022-03-01 14:53:00,48.0,50.0,29.19,10.0,WNW,13.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1260.0,2022,3,14,Tuesday
A-7604200,Source1,2,2018-03-12 08:22:59,2018-03-12 14:22:59,45.06383,-93.30132,0.7090000000000001,At CR-10/Martin Dr/57th Ave - Accident.,Beltline Hwy S,Minneapolis,Hennepin,MN,55430,US,US/Central,KMIC,2018-03-12 07:53:00,21.9,78.0,30.3,10.0,NW,9.2,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2018,3,8,Monday
A-2614267,Source2,2,2018-09-28 17:19:03,2018-09-28 17:48:47,41.132542,-96.139084,0.0,Accident on NE-50 144th St Eastbound at Schram Rd.,Schram Rd,Omaha,Sarpy,NE,68138-4420,US,US/Central,KMLE,2018-09-28 17:15:00,50.9,71.0,30.31,10.0,Calm,7.685489595665097,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1784.0,2018,9,17,Friday
A-702104,Source2,2,2022-02-21 18:47:32,2022-02-21 19:37:10,35.868538,-78.58181,0.0,Crash on US-1 Capital Blvd near Old Wake Forest Rd.,Capital Blvd,Raleigh,Wake,NC,27616-2942,US,US/Eastern,KRDU,2022-02-21 18:51:00,61.0,56.0,29.88,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2978.0,2022,2,18,Monday
A-6471646,Source1,2,2021-01-14 13:08:00,2021-01-14 23:11:43,25.562299,-80.3856,0.32,Stationary traffic on US-1 S - FL-5 from SW 216th St/Hainlin Mill Dr (US-1) to 224th St (US-1) due to accident., S Dixie Hwy,Miami,Miami-Dade,FL,33170,US,US/Eastern,KHST,2021-01-14 12:56:00,67.0,50.0,29.97,10.0,NNW,10.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,36223.0,2021,1,13,Thursday
A-2314541,Source2,2,2019-01-03 08:19:07,2019-01-03 08:48:43,40.147289,-75.31598699999998,0.0,Accident on Swede Rd at Hilltop Ave.,Hilltop Ave,Norristown,Montgomery,PA,19401-1333,US,US/Eastern,KLOM,2019-01-03 08:15:00,39.2,93.0,29.95,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1776.0,2019,1,8,Thursday
A-7597388,Source1,3,2018-04-24 17:53:30,2018-04-24 23:53:30,42.070997,-87.867122,0.551,At Central Ave - Accident. in the right lane.,Tri State Tollway S,Glenview,Cook,IL,60025,US,US/Central,KPWK,2018-04-24 17:52:00,59.0,67.0,30.02,10.0,ENE,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2018,4,17,Tuesday
A-4236260,Source1,2,2022-06-06 17:48:00,2022-06-06 18:09:00,41.074114,-111.976477,0.152,Stationary traffic on UT-232 from UT-108/W Antelope Dr (N Hill Field Rd/UT-232) to UT-126/N Main St (N Hill Field Rd/UT-232) due to accident.,N Hill Field Rd,Layton,Davis,UT,84041,US,US/Mountain,KHIF,2022-06-06 17:58:00,72.0,21.0,25.14,10.0,SW,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1260.0,2022,6,17,Monday
